order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD_000124,2,PROD_000085,SELL_000039,2024-08-01,279.63,34.31
ORD_000124,3,PROD_000395,SELL_000019,2024-06-03,422.8,19.68
ORD_000124,4,PROD_000485,SELL_000002,2024-12-05,426.82,25.59
ORD_000124,5,PROD_000265,SELL_000033,2024-12-04,293.93,20.25
ORD_000125,1,PROD_000095,SELL_000042,2024-11-28,238.79,17.4
ORD_000125,2,PROD_000039,SELL_000027,2024-10-04,11.07,47.17
ORD_000125,3,PROD_000351,SELL_000008,2024-11-04,443.43,22.32
ORD_000125,4,PROD_000057,SELL_000011,2024-08-30,209.01,10.96
ORD_000125,5,PROD_000286,SELL_000003,2024-09-29,75.4,5.75
ORD_000126,1,PROD_000062,SELL_000030,2024-01-31,321.45,41.2
ORD_000126,2,PROD_000473,SELL_000027,2024-04-10,339.53,44.71
ORD_000126,3,PROD_000144,SELL_000018,2024-04-22,169.77,31.77
ORD_000126,4,PROD_000323,SELL_000042,2024-04-05,324.54,20.03
ORD_000126,5,PROD_000268,SELL_000044,2024-09-06,451.0,8.66
ORD_000127,1,PROD_000377,SELL_000048,2024-06-01,407.15,46.87
ORD_000128,1,PROD_000153,SELL_000011,2024-12-03,439.68,14.67
ORD_000128,2,PROD_000306,SELL_000002,2024-10-27,54.11,46.67
ORD_000129,1,PROD_000235,SELL_000024,2024-05-08,14.39,29.81
ORD_000129,2,PROD_000137,SELL_000037,2024-08-20,208.48,41.74
ORD_000130,1,PROD_000128,SELL_000040,2024-07-12,328.02,25.2
ORD_000131,1,PROD_000471,SELL_000049,2024-05-31,128.72,19.32
ORD_000131,2,PROD_000433,SELL_000049,2024-12-20,161.09,20.84
ORD_000132,1,PROD_000358,SELL_000049,2024-08-06,135.36,38.93
ORD_000132,2,PROD_000359,SELL_000035,2024-08-14,396.99,40.05
ORD_000133,1,PROD_000348,SELL_000002,2024-05-05,438.11,42.22
ORD_000133,2,PROD_000140,SELL_000033,2024-10-07,81.97,20.85
ORD_000133,3,PROD_000368,SELL_000037,2024-08-20,499.06,16.19
ORD_000134,1,PROD_000142,SELL_000046,2024-07-24,211.45,49.96
ORD_000134,2,PROD_000492,SELL_000009,2024-04-29,219.66,22.15
ORD_000134,3,PROD_000414,SELL_000030,2024-11-06,389.98,48.66
ORD_000135,1,PROD_000146,SELL_000038,2024-02-08,73.38,31.17
ORD_000135,2,PROD_000291,SELL_000032,2024-12-08,453.49,11.07
ORD_000135,3,PROD_000026,SELL_000017,2024-04-06,306.37,22.41
ORD_000135,4,PROD_000085,SELL_000027,2024-10-16,313.74,5.5
ORD_000136,1,PROD_000204,SELL_000005,2024-08-21,474.83,30.61
ORD_000136,2,PROD_000209,SELL_000012,2024-04-07,447.34,21.96
ORD_000136,3,PROD_000303,SELL_000039,2024-12-03,412.35,31.46
ORD_000136,4,PROD_000378,SELL_000039,2024-10-08,131.49,19.43
ORD_000137,1,PROD_000377,SELL_000031,2024-07-24,282.43,25.88
ORD_000137,2,PROD_000254,SELL_000029,2024-11-09,101.77,46.24
ORD_000137,3,PROD_000223,SELL_000001,2024-06-04,69.49,16.47
ORD_000137,4,PROD_000089,SELL_000004,2024-09-25,474.29,41.34
ORD_000137,5,PROD_000459,SELL_000039,2024-05-07,56.87,14.01
ORD_000138,1,PROD_000382,SELL_000013,2024-11-03,51.47,49.6
ORD_000138,2,PROD_000207,SELL_000001,2024-01-17,12.17,7.99
ORD_000138,3,PROD_000153,SELL_000004,2024-12-01,489.66,36.43
ORD_000138,4,PROD_000477,SELL_000026,2024-03-17,421.64,37.6
ORD_000138,5,PROD_000484,SELL_000005,2024-06-06,373.18,34.76
ORD_000139,1,PROD_000446,SELL_000019,2024-10-16,44.65,18.52
ORD_000140,1,PROD_000105,SELL_000034,2024-10-22,252.9,11.85
ORD_000141,1,PROD_000241,SELL_000009,2024-01-18,299.8,29.31
ORD_000141,2,PROD_000330,SELL_000021,2024-12-10,198.03,12.19
ORD_000141,3,PROD_000403,SELL_000043,2024-12-24,76.36,45.89
ORD_000141,4,PROD_000169,SELL_000040,2024-12-30,327.99,7.5
ORD_000141,5,PROD_000094,SELL_000015,2024-06-22,417.51,6.39
ORD_000142,1,PROD_000219,SELL_000028,2024-11-08,471.78,9.6
ORD_000142,2,PROD_000483,SELL_000017,2024-10-14,453.81,23.03
ORD_000142,3,PROD_000469,SELL_000037,2024-10-07,461.4,49.05
ORD_000142,4,PROD_000018,SELL_000042,2024-07-09,207.13,10.93
ORD_000143,1,PROD_000044,SELL_000031,2024-12-04,188.6,33.26
ORD_000144,1,PROD_000230,SELL_000040,2024-07-29,210.43,47.14
ORD_000145,1,PROD_000293,SELL_000022,2024-09-03,84.94,39.4
ORD_000145,2,PROD_000469,SELL_000047,2024-11-25,482.16,18.07
ORD_000145,3,PROD_000434,SELL_000001,2024-06-08,131.48,47.27
ORD_000145,4,PROD_000252,SELL_000017,2024-03-03,358.3,19.31
ORD_000146,1,PROD_000337,SELL_000013,2024-09-04,333.63,19.21
ORD_000147,1,PROD_000050,SELL_000001,2024-01-28,253.14,27.31
ORD_000147,2,PROD_000329,SELL_000011,2024-02-08,253.2,48.68
ORD_000147,3,PROD_000032,SELL_000015,2024-08-03,52.22,30.9
ORD_000147,4,PROD_000340,SELL_000012,2024-01-25,81.84,20.01
ORD_000148,1,PROD_000382,SELL_000038,2024-11-02,363.89,31.59
ORD_000148,2,PROD_000265,SELL_000031,2024-04-10,112.88,6.81
ORD_000148,3,PROD_000153,SELL_000047,2024-04-05,407.08,43.33
ORD_000148,4,PROD_000159,SELL_000018,2024-08-18,150.44,32.4
ORD_000148,5,PROD_000400,SELL_000018,2024-09-10,221.31,24.98
ORD_000149,1,PROD_000213,SELL_000009,2024-04-26,164.45,7.96
ORD_000149,2,PROD_000496,SELL_000001,2024-12-21,420.1,23.61
ORD_000149,3,PROD_000040,SELL_000050,2024-11-08,44.93,26.2
ORD_000149,4,PROD_000018,SELL_000045,2024-10-13,428.13,48.87
ORD_000149,5,PROD_000046,SELL_000031,2024-12-22,127.06,34.58
ORD_000150,1,PROD_000304,SELL_000023,2024-02-11,141.31,22.26
ORD_000150,2,PROD_000498,SELL_000017,2024-01-20,306.46,8.3
ORD_000150,3,PROD_000407,SELL_000023,2024-09-18,10.71,20.58
ORD_000150,4,PROD_000380,SELL_000006,2024-02-19,167.27,42.58
ORD_000150,5,PROD_000134,SELL_000018,2024-11-14,202.28,21.46
ORD_000151,1,PROD_000342,SELL_000008,2024-07-23,32.98,27.14
ORD_000151,2,PROD_000243,SELL_000001,2024-01-27,149.68,31.45
ORD_000151,3,PROD_000457,SELL_000001,2024-06-09,166.28,19.03
ORD_000151,4,PROD_000277,SELL_000018,2024-01-11,497.29,16.19
ORD_000151,5,PROD_000473,SELL_000046,2024-10-07,83.31,8.66
ORD_000152,1,PROD_000013,SELL_000044,2024-04-18,298.4,22.71
ORD_000152,2,PROD_000083,SELL_000050,2024-01-22,126.89,21.73
ORD_000152,3,PROD_000421,SELL_000035,2024-10-11,205.68,47.68
ORD_000152,4,PROD_000322,SELL_000045,2024-01-12,333.44,29.04
ORD_000152,5,PROD_000007,SELL_000010,2024-07-20,167.63,32.36
ORD_000153,1,PROD_000047,SELL_000025,2024-05-25,349.1,36.92
ORD_000153,2,PROD_000106,SELL_000014,2024-05-02,177.85,23.79
ORD_000153,3,PROD_000103,SELL_000004,2024-04-08,306.4,26.08
ORD_000154,1,PROD_000436,SELL_000002,2024-09-15,454.86,45.5
ORD_000154,2,PROD_000391,SELL_000050,2024-08-10,248.82,27.75
ORD_000154,3,PROD_000495,SELL_000039,2024-10-13,246.65,48.6
ORD_000155,1,PROD_000087,SELL_000003,2024-12-14,360.66,31.98
ORD_000155,2,PROD_000315,SELL_000006,2024-10-04,421.16,42.0
ORD_000155,3,PROD_000323,SELL_000019,2024-04-24,48.64,13.99
ORD_000155,4,PROD_000439,SELL_000010,2024-07-19,195.5,9.33
ORD_000155,5,PROD_000276,SELL_000018,2024-10-11,175.87,7.12
ORD_000156,1,PROD_000410,SELL_000026,2024-05-04,101.37,10.37
ORD_000156,2,PROD_000305,SELL_000042,2024-07-26,25.85,49.74
ORD_000157,1,PROD_000076,SELL_000002,2024-06-10,120.69,45.72
ORD_000157,2,PROD_000348,SELL_000001,2024-09-01,243.93,17.27
ORD_000158,1,PROD_000152,SELL_000031,2024-12-24,479.7,7.55
ORD_000158,2,PROD_000273,SELL_000044,2024-12-14,388.56,46.33
ORD_000158,3,PROD_000459,SELL_000013,2024-02-11,227.46,7.86
ORD_000159,1,PROD_000382,SELL_000005,2024-11-13,290.42,37.81
ORD_000159,2,PROD_000296,SELL_000018,2024-08-04,439.44,26.87
ORD_000159,3,PROD_000199,SELL_000027,2024-03-09,437.66,13.09
ORD_000159,4,PROD_000168,SELL_000045,2024-10-23,194.2,5.12
ORD_000160,1,PROD_000500,SELL_000001,2024-03-12,377.03,8.32
ORD_000160,2,PROD_000274,SELL_000020,2024-01-10,73.57,26.88
ORD_000161,1,PROD_000465,SELL_000029,2024-01-05,115.88,22.47
ORD_000161,2,PROD_000206,SELL_000004,2024-06-19,464.78,7.33
ORD_000161,3,PROD_000122,SELL_000003,2024-07-22,203.95,24.53
ORD_000161,4,PROD_000005,SELL_000024,2024-01-24,73.34,28.89
ORD_000161,5,PROD_000329,SELL_000006,2024-11-28,320.31,16.97
ORD_000162,1,PROD_000320,SELL_000035,2024-10-28,69.13,43.68
ORD_000163,1,PROD_000023,SELL_000038,2024-03-02,494.33,7.64
ORD_000163,2,PROD_000380,SELL_000016,2024-11-24,24.12,21.42
ORD_000163,3,PROD_000012,SELL_000039,2024-05-15,176.09,35.99
ORD_000163,4,PROD_000393,SELL_000030,2024-07-09,288.53,36.33
ORD_000163,5,PROD_000188,SELL_000015,2024-02-28,291.49,42.1
ORD_000164,1,PROD_000022,SELL_000004,2024-11-16,361.14,24.37
ORD_000164,2,PROD_000069,SELL_000030,2024-06-28,459.44,47.64
ORD_000164,3,PROD_000479,SELL_000019,2024-12-05,167.62,41.51
ORD_000164,4,PROD_000323,SELL_000038,2024-03-12,31.48,17.86
ORD_000165,1,PROD_000493,SELL_000039,2024-05-25,349.81,46.66
ORD_000165,2,PROD_000116,SELL_000033,2024-02-17,70.93,5.73
ORD_000165,3,PROD_000288,SELL_000008,2024-10-08,301.67,20.65
ORD_000165,4,PROD_000180,SELL_000034,2024-04-19,148.86,42.75
ORD_000165,5,PROD_000145,SELL_000049,2024-06-19,205.09,23.28
ORD_000166,1,PROD_000306,SELL_000044,2024-07-09,83.21,27.2
ORD_000166,2,PROD_000254,SELL_000004,2024-06-11,352.71,22.09
ORD_000167,1,PROD_000497,SELL_000027,2024-02-23,407.32,42.82
ORD_000167,2,PROD_000159,SELL_000035,2024-08-05,24.94,5.47
ORD_000168,1,PROD_000443,SELL_000041,2024-03-20,381.31,45.58
ORD_000168,2,PROD_000208,SELL_000002,2024-03-09,106.4,40.99
ORD_000168,3,PROD_000033,SELL_000024,2024-09-16,188.93,8.2
ORD_000168,4,PROD_000489,SELL_000013,2024-12-15,12.14,24.85
ORD_000169,1,PROD_000217,SELL_000032,2024-02-19,164.86,7.43
ORD_000170,1,PROD_000226,SELL_000037,2024-02-02,192.98,13.07
ORD_000170,2,PROD_000155,SELL_000005,2024-04-18,130.19,19.69
ORD_000170,3,PROD_000227,SELL_000037,2024-05-16,37.74,21.89
ORD_000170,4,PROD_000136,SELL_000047,2024-07-07,114.76,35.6
ORD_000170,5,PROD_000164,SELL_000045,2024-08-28,295.93,19.37
ORD_000171,1,PROD_000064,SELL_000037,2024-02-11,381.65,46.96
ORD_000171,2,PROD_000327,SELL_000037,2024-09-30,204.95,48.4
ORD_000171,3,PROD_000480,SELL_000020,2024-07-27,294.56,24.34
ORD_000171,4,PROD_000199,SELL_000008,2024-10-11,125.18,44.65
ORD_000172,1,PROD_000254,SELL_000017,2024-11-18,338.57,25.7
ORD_000172,2,PROD_000281,SELL_000001,2024-07-11,346.47,7.21
ORD_000172,3,PROD_000096,SELL_000016,2024-12-22,244.35,26.33
ORD_000172,4,PROD_000375,SELL_000006,2024-10-05,140.03,43.5
ORD_000172,5,PROD_000413,SELL_000042,2024-02-22,286.19,12.38
ORD_000173,1,PROD_000185,SELL_000028,2024-09-08,128.53,13.53
ORD_000173,2,PROD_000419,SELL_000010,2024-12-20,356.17,36.44
ORD_000173,3,PROD_000109,SELL_000044,2024-03-10,113.06,49.92
ORD_000173,4,PROD_000208,SELL_000019,2024-05-13,29.56,44.09
ORD_000173,5,PROD_000472,SELL_000009,2024-06-14,127.64,12.37
ORD_000174,1,PROD_000479,SELL_000030,2024-07-12,312.48,31.72
ORD_000174,2,PROD_000096,SELL_000017,2024-03-26,225.26,46.33
ORD_000174,3,PROD_000319,SELL_000046,2024-03-23,119.68,29.07
ORD_000174,4,PROD_000174,SELL_000042,2024-03-14,32.9,15.72
ORD_000175,1,PROD_000012,SELL_000037,2024-02-19,133.17,49.62
ORD_000175,2,PROD_000034,SELL_000028,2024-11-12,102.56,39.25
ORD_000176,1,PROD_000265,SELL_000018,2024-05-31,77.77,48.27
ORD_000176,2,PROD_000254,SELL_000043,2024-02-07,306.28,28.64
ORD_000177,1,PROD_000005,SELL_000044,2024-09-05,172.39,19.45
ORD_000177,2,PROD_000044,SELL_000022,2024-05-18,348.12,10.71
ORD_000177,3,PROD_000200,SELL_000004,2024-08-15,168.57,30.58
ORD_000177,4,PROD_000312,SELL_000040,2024-02-06,108.85,48.17
ORD_000177,5,PROD_000064,SELL_000002,2024-01-03,361.14,22.7
ORD_000178,1,PROD_000126,SELL_000014,2024-12-11,85.82,39.81
ORD_000178,2,PROD_000222,SELL_000041,2024-03-19,457.67,27.17
ORD_000178,3,PROD_000240,SELL_000030,2024-04-22,109.84,8.39
ORD_000179,1,PROD_000359,SELL_000003,2024-07-23,206.89,18.44
ORD_000179,2,PROD_000245,SELL_000002,2024-08-15,11.69,30.13
ORD_000179,3,PROD_000027,SELL_000016,2024-07-13,400.81,20.08
ORD_000179,4,PROD_000161,SELL_000011,2024-11-16,256.68,18.69
ORD_000179,5,PROD_000323,SELL_000019,2024-02-14,366.68,6.69
ORD_000180,1,PROD_000406,SELL_000046,2024-06-02,366.68,10.95
ORD_000180,2,PROD_000254,SELL_000018,2024-01-11,340.94,44.08
ORD_000180,3,PROD_000243,SELL_000049,2024-07-07,258.11,24.26
ORD_000180,4,PROD_000216,SELL_000009,2024-07-10,288.9,5.11
ORD_000181,1,PROD_000426,SELL_000011,2024-01-09,422.96,16.03
ORD_000181,2,PROD_000208,SELL_000013,2024-09-18,334.56,21.06
ORD_000181,3,PROD_000434,SELL_000026,2024-05-15,473.47,37.8
ORD_000181,4,PROD_000145,SELL_000037,2024-08-18,140.96,31.78
ORD_000182,1,PROD_000107,SELL_000007,2024-09-25,463.4,49.14
ORD_000182,2,PROD_000358,SELL_000050,2024-10-20,342.9,38.69
ORD_000182,3,PROD_000430,SELL_000035,2024-12-29,146.12,49.88
ORD_000182,4,PROD_000405,SELL_000005,2024-05-12,303.38,36.77
ORD_000182,5,PROD_000219,SELL_000003,2024-10-29,372.65,44.99
ORD_000183,1,PROD_000008,SELL_000019,2024-11-02,354.08,34.78
ORD_000183,2,PROD_000074,SELL_000027,2024-08-12,155.33,10.74
ORD_000183,3,PROD_000382,SELL_000015,2024-10-30,136.06,22.15
ORD_000184,1,PROD_000052,SELL_000011,2024-10-08,297.0,47.06
ORD_000184,2,PROD_000274,SELL_000042,2024-02-09,333.66,45.96
ORD_000185,1,PROD_000316,SELL_000019,2024-10-15,467.06,15.26
ORD_000185,2,PROD_000009,SELL_000001,2024-12-25,45.88,35.83
ORD_000185,3,PROD_000224,SELL_000048,2024-12-24,493.98,44.41
ORD_000186,1,PROD_000466,SELL_000013,2024-10-30,486.36,36.64
ORD_000186,2,PROD_000156,SELL_000032,2024-06-03,94.59,45.03
ORD_000187,1,PROD_000175,SELL_000026,2024-08-25,375.8,36.32
ORD_000187,2,PROD_000033,SELL_000033,2024-09-14,267.91,45.9
ORD_000188,1,PROD_000105,SELL_000029,2024-09-27,325.05,34.2
ORD_000188,2,PROD_000030,SELL_000022,2024-12-03,277.86,43.15
ORD_000189,1,PROD_000199,SELL_000034,2024-01-27,198.37,8.47
ORD_000190,1,PROD_000358,SELL_000047,2024-05-11,292.01,21.65
ORD_000190,2,PROD_000157,SELL_000030,2024-10-22,303.73,48.76
ORD_000191,1,PROD_000201,SELL_000002,2024-12-14,169.04,24.28
ORD_000191,2,PROD_000228,SELL_000040,2024-05-18,288.01,40.86
ORD_000191,3,PROD_000099,SELL_000044,2024-10-05,128.31,5.17
ORD_000192,1,PROD_000440,SELL_000029,2024-03-20,108.65,41.18
ORD_000192,2,PROD_000026,SELL_000035,2024-02-01,291.23,11.33
ORD_000192,3,PROD_000043,SELL_000025,2024-07-25,74.88,9.45
ORD_000192,4,PROD_000166,SELL_000023,2024-06-13,368.9,35.8
ORD_000192,5,PROD_000209,SELL_000018,2024-06-19,254.64,46.71
ORD_000193,1,PROD_000166,SELL_000021,2024-07-03,445.35,20.84
ORD_000193,2,PROD_000495,SELL_000012,2024-05-11,240.43,17.36
ORD_000193,3,PROD_000004,SELL_000004,2024-07-17,266.65,20.19
ORD_000193,4,PROD_000403,SELL_000027,2024-09-29,429.36,18.1
ORD_000194,1,PROD_000183,SELL_000005,2024-08-01,197.48,16.49
ORD_000195,1,PROD_000079,SELL_000012,2024-05-12,432.17,16.7
ORD_000196,1,PROD_000302,SELL_000040,2024-08-30,467.15,5.22
ORD_000196,2,PROD_000411,SELL_000013,2024-04-14,269.35,46.05
ORD_000196,3,PROD_000219,SELL_000002,2024-09-20,390.01,42.64
ORD_000196,4,PROD_000421,SELL_000031,2024-01-23,367.79,25.37
ORD_000196,5,PROD_000491,SELL_000016,2024-07-29,105.05,44.69
ORD_000197,1,PROD_000415,SELL_000018,2024-03-20,458.99,28.07
ORD_000197,2,PROD_000211,SELL_000004,2024-03-30,32.16,36.22
ORD_000197,3,PROD_000375,SELL_000004,2024-10-04,309.62,29.06
ORD_000198,1,PROD_000312,SELL_000050,2024-05-23,375.89,14.57
ORD_000199,1,PROD_000007,SELL_000038,2024-08-10,322.61,42.07
ORD_000199,2,PROD_000244,SELL_000039,2024-09-06,435.32,46.37
ORD_000199,3,PROD_000459,SELL_000037,2024-09-07,76.12,17.27
ORD_000199,4,PROD_000079,SELL_000036,2024-05-18,63.66,21.32
ORD_000199,5,PROD_000313,SELL_000018,2024-09-27,16.46,19.3
ORD_000200,1,PROD_000238,SELL_000014,2024-07-01,379.22,21.99
ORD_000201,1,PROD_000154,SELL_000033,2024-01-09,290.79,27.42
ORD_000201,2,PROD_000328,SELL_000015,2024-10-21,133.1,5.85
ORD_000201,3,PROD_000173,SELL_000038,2024-11-18,383.02,7.03
ORD_000201,4,PROD_000337,SELL_000028,2024-01-02,92.61,32.76
ORD_000202,1,PROD_000076,SELL_000042,2024-01-24,402.7,48.63
ORD_000202,2,PROD_000182,SELL_000034,2024-11-04,487.73,11.3
ORD_000202,3,PROD_000267,SELL_000018,2024-11-09,422.35,5.79
ORD_000203,1,PROD_000433,SELL_000020,2024-03-20,30.03,9.34
ORD_000203,2,PROD_000381,SELL_000029,2024-12-07,235.32,17.86
ORD_000204,1,PROD_000236,SELL_000024,2024-11-09,189.0,47.69
ORD_000204,2,PROD_000337,SELL_000020,2024-02-05,261.61,24.14
ORD_000204,3,PROD_000137,SELL_000044,2024-09-25,363.6,14.07
ORD_000204,4,PROD_000257,SELL_000034,2024-03-08,421.16,19.4
ORD_000205,1,PROD_000448,SELL_000026,2024-12-23,262.01,47.19
ORD_000205,2,PROD_000055,SELL_000037,2024-08-04,88.0,34.1
ORD_000205,3,PROD_000113,SELL_000011,2024-08-08,25.25,33.93
ORD_000205,4,PROD_000370,SELL_000036,2024-07-12,361.05,39.05
ORD_000205,5,PROD_000085,SELL_000030,2024-08-04,420.94,18.16
ORD_000206,1,PROD_000108,SELL_000007,2024-08-16,104.31,5.11
ORD_000206,2,PROD_000207,SELL_000012,2024-10-30,114.68,48.5
ORD_000206,3,PROD_000469,SELL_000044,2024-02-15,192.05,49.18
ORD_000206,4,PROD_000272,SELL_000049,2024-02-17,239.68,27.53
ORD_000206,5,PROD_000151,SELL_000050,2024-03-17,444.31,42.05
ORD_000207,1,PROD_000289,SELL_000020,2024-08-01,315.2,31.72
ORD_000207,2,PROD_000012,SELL_000027,2024-03-20,125.43,25.71
ORD_000207,3,PROD_000074,SELL_000015,2024-12-01,242.14,25.26
ORD_000208,1,PROD_000485,SELL_000038,2024-01-15,490.54,44.78
ORD_000208,2,PROD_000117,SELL_000031,2024-12-14,415.49,7.55
ORD_000208,3,PROD_000363,SELL_000049,2024-08-08,165.02,17.27
ORD_000208,4,PROD_000410,SELL_000046,2024-10-05,317.57,25.16
ORD_000208,5,PROD_000344,SELL_000036,2024-05-24,406.86,49.3
ORD_000209,1,PROD_000166,SELL_000046,2024-05-13,44.59,40.6
ORD_000209,2,PROD_000216,SELL_000032,2024-06-10,163.8,31.7
ORD_000209,3,PROD_000040,SELL_000035,2024-10-04,315.91,6.79
ORD_000209,4,PROD_000232,SELL_000048,2024-04-18,236.76,7.98
ORD_000209,5,PROD_000299,SELL_000005,2024-06-14,252.12,7.61
ORD_000210,1,PROD_000155,SELL_000024,2024-09-19,493.91,39.29
ORD_000210,2,PROD_000322,SELL_000025,2024-03-27,208.44,29.75
ORD_000210,3,PROD_000259,SELL_000017,2024-10-09,260.75,23.5
ORD_000210,4,PROD_000269,SELL_000002,2024-03-21,480.15,35.84
ORD_000210,5,PROD_000205,SELL_000006,2024-03-19,126.52,22.96
ORD_000211,1,PROD_000093,SELL_000008,2024-11-20,395.31,32.12
ORD_000212,1,PROD_000378,SELL_000006,2024-10-08,440.46,29.61
ORD_000212,2,PROD_000080,SELL_000037,2024-11-28,396.66,28.53
ORD_000212,3,PROD_000199,SELL_000042,2024-02-21,260.26,11.02
ORD_000213,1,PROD_000333,SELL_000032,2024-01-05,458.55,22.46
ORD_000214,1,PROD_000019,SELL_000008,2024-01-26,232.79,10.94
ORD_000214,2,PROD_000247,SELL_000050,2024-03-17,298.85,11.48
ORD_000214,3,PROD_000284,SELL_000039,2024-04-29,119.71,45.74
ORD_000214,4,PROD_000262,SELL_000043,2024-08-12,334.06,32.34
ORD_000214,5,PROD_000233,SELL_000003,2024-05-05,359.79,6.99
ORD_000215,1,PROD_000168,SELL_000030,2024-09-19,310.95,43.8
ORD_000215,2,PROD_000401,SELL_000047,2024-04-26,498.31,13.6
ORD_000215,3,PROD_000182,SELL_000045,2024-08-17,16.5,26.91
ORD_000215,4,PROD_000121,SELL_000048,2024-02-22,385.31,42.79
ORD_000216,1,PROD_000052,SELL_000021,2024-06-18,176.73,6.92
ORD_000216,2,PROD_000433,SELL_000050,2024-06-12,225.59,45.73
ORD_000217,1,PROD_000066,SELL_000042,2024-02-18,267.15,32.8
ORD_000217,2,PROD_000346,SELL_000048,2024-04-24,263.12,36.99
ORD_000217,3,PROD_000144,SELL_000017,2024-01-24,162.48,49.18
ORD_000218,1,PROD_000108,SELL_000007,2024-02-10,162.57,18.89
ORD_000218,2,PROD_000248,SELL_000004,2024-11-30,460.68,9.61
ORD_000218,3,PROD_000079,SELL_000015,2024-11-28,398.71,43.29
ORD_000218,4,PROD_000102,SELL_000026,2024-10-02,495.34,10.12
ORD_000218,5,PROD_000322,SELL_000049,2024-07-21,411.38,39.94
ORD_000219,1,PROD_000039,SELL_000048,2024-01-21,295.56,24.71
ORD_000219,2,PROD_000447,SELL_000029,2024-11-13,228.74,7.4
ORD_000219,3,PROD_000452,SELL_000010,2024-04-29,323.02,18.61
ORD_000219,4,PROD_000399,SELL_000041,2024-05-17,185.01,28.06
ORD_000219,5,PROD_000135,SELL_000027,2024-08-31,291.51,18.21
ORD_000220,1,PROD_000420,SELL_000050,2024-08-05,365.56,24.23
ORD_000220,2,PROD_000153,SELL_000002,2024-02-04,221.68,47.19
ORD_000221,1,PROD_000164,SELL_000031,2024-04-22,381.61,27.77
ORD_000221,2,PROD_000107,SELL_000008,2024-07-01,295.32,27.42
ORD_000221,3,PROD_000232,SELL_000046,2024-03-24,304.7,36.65
ORD_000221,4,PROD_000076,SELL_000043,2024-08-13,124.43,27.91
ORD_000221,5,PROD_000493,SELL_000036,2024-04-17,358.23,11.15
ORD_000222,1,PROD_000170,SELL_000036,2024-07-08,461.67,34.78
ORD_000223,1,PROD_000421,SELL_000015,2024-04-27,95.77,9.07
ORD_000223,2,PROD_000438,SELL_000048,2024-07-10,43.8,20.61
ORD_000224,1,PROD_000276,SELL_000016,2024-10-26,222.1,22.51
ORD_000224,2,PROD_000485,SELL_000030,2024-04-17,156.95,40.76
ORD_000224,3,PROD_000434,SELL_000031,2024-12-30,134.76,12.95
ORD_000225,1,PROD_000177,SELL_000048,2024-11-20,290.43,29.51
ORD_000226,1,PROD_000472,SELL_000041,2024-09-07,141.19,46.94
ORD_000227,1,PROD_000059,SELL_000028,2024-02-03,226.56,20.15
ORD_000227,2,PROD_000486,SELL_000011,2024-03-26,47.69,34.9
ORD_000227,3,PROD_000208,SELL_000037,2024-10-10,45.18,42.54
ORD_000227,4,PROD_000147,SELL_000007,2024-04-27,395.99,18.49
ORD_000227,5,PROD_000141,SELL_000043,2024-09-03,199.44,45.02
ORD_000228,1,PROD_000131,SELL_000036,2024-04-15,350.06,41.49
ORD_000228,2,PROD_000148,SELL_000002,2024-03-07,299.83,37.35
ORD_000228,3,PROD_000065,SELL_000035,2024-07-27,151.42,33.66
ORD_000228,4,PROD_000124,SELL_000013,2024-01-16,407.83,24.11
ORD_000228,5,PROD_000437,SELL_000041,2024-06-28,484.93,38.71
ORD_000229,1,PROD_000372,SELL_000042,2024-10-27,198.39,41.86
ORD_000229,2,PROD_000060,SELL_000036,2024-04-07,213.65,25.36
ORD_000229,3,PROD_000064,SELL_000039,2024-07-13,495.07,23.62
ORD_000229,4,PROD_000488,SELL_000005,2024-01-02,78.38,19.11
ORD_000229,5,PROD_000202,SELL_000016,2024-05-23,95.21,47.76
ORD_000230,1,PROD_000069,SELL_000009,2024-03-10,343.22,49.05
ORD_000231,1,PROD_000315,SELL_000038,2024-10-06,29.41,45.48
ORD_000231,2,PROD_000107,SELL_000047,2024-08-13,486.26,29.92
ORD_000231,3,PROD_000457,SELL_000027,2024-09-07,185.46,38.32
ORD_000232,1,PROD_000243,SELL_000029,2024-11-11,45.36,11.74
ORD_000233,1,PROD_000142,SELL_000026,2024-03-03,144.43,6.21
ORD_000233,2,PROD_000085,SELL_000014,2024-05-06,390.66,20.77
ORD_000233,3,PROD_000235,SELL_000020,2024-07-22,454.9,24.54
ORD_000234,1,PROD_000072,SELL_000025,2024-01-28,63.92,22.27
ORD_000234,2,PROD_000251,SELL_000049,2024-03-07,196.01,7.99
ORD_000234,3,PROD_000300,SELL_000049,2024-07-02,370.18,33.93
ORD_000235,1,PROD_000325,SELL_000022,2024-07-02,295.5,12.11
ORD_000235,2,PROD_000094,SELL_000032,2024-12-17,224.95,43.29
ORD_000235,3,PROD_000135,SELL_000006,2024-06-02,307.85,6.18
ORD_000235,4,PROD_000475,SELL_000036,2024-06-15,11.22,13.05
ORD_000235,5,PROD_000411,SELL_000022,2024-06-25,41.14,37.49
ORD_000236,1,PROD_000426,SELL_000018,2024-05-28,463.43,16.51
ORD_000236,2,PROD_000282,SELL_000026,2024-09-04,78.93,29.01
ORD_000237,1,PROD_000118,SELL_000037,2024-01-02,157.34,38.98
ORD_000237,2,PROD_000490,SELL_000015,2024-02-04,133.82,21.25
