order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD_002793,1,boleto,10,1495.75
ORD_002794,1,debit_card,1,176.35
ORD_002795,1,debit_card,10,1282.16
ORD_002796,1,credit_card,4,415.49
ORD_002797,1,credit_card,4,531.85
ORD_002798,1,credit_card,1,1153.42
ORD_002799,1,voucher,4,325.2
ORD_002800,1,voucher,5,714.46
ORD_002801,1,boleto,5,794.99
ORD_002802,1,credit_card,2,721.38
ORD_002803,1,credit_card,10,792.01
ORD_002804,1,credit_card,1,674.17
ORD_002805,1,voucher,2,603.01
ORD_002806,1,credit_card,1,1074.57
ORD_002807,1,credit_card,10,1676.69
ORD_002808,1,voucher,5,333.06
ORD_002809,1,debit_card,1,549.03
ORD_002810,1,credit_card,10,203.01
ORD_002811,1,voucher,1,346.4
ORD_002812,1,credit_card,5,956.44
ORD_002813,1,credit_card,2,1178.46
ORD_002814,1,credit_card,3,385.37
ORD_002815,1,credit_card,4,317.08
ORD_002816,1,credit_card,12,1479.6
ORD_002817,1,credit_card,6,832.8
ORD_002818,1,voucher,1,973.7
ORD_002819,1,credit_card,2,326.77
ORD_002820,1,voucher,6,420.34
ORD_002821,1,credit_card,6,969.41
ORD_002822,1,credit_card,6,175.9
ORD_002823,1,debit_card,12,856.2
ORD_002824,1,credit_card,3,1719.62
ORD_002825,1,debit_card,1,741.7
ORD_002826,1,boleto,1,479.39
ORD_002827,1,credit_card,6,489.36
ORD_002828,1,debit_card,3,1518.44
ORD_002829,1,debit_card,3,547.52
ORD_002830,1,debit_card,1,1213.29
ORD_002831,1,credit_card,3,304.31
ORD_002832,1,credit_card,4,932.45
ORD_002833,1,credit_card,3,972.58
ORD_002834,1,credit_card,4,478.28
ORD_002835,1,credit_card,1,464.62
ORD_002836,1,credit_card,2,935.34
ORD_002837,1,debit_card,2,82.48
ORD_002838,1,credit_card,3,697.34
ORD_002839,1,credit_card,5,372.14
ORD_002840,1,credit_card,5,57.41
ORD_002841,1,credit_card,1,1214.12
ORD_002842,1,credit_card,3,1164.75
ORD_002843,1,credit_card,3,931.31
ORD_002844,1,debit_card,2,1673.18
ORD_002845,1,credit_card,1,215.27
ORD_002846,1,credit_card,3,325.35
ORD_002847,1,voucher,12,458.04
ORD_002848,1,boleto,1,113.24
ORD_002849,1,debit_card,4,870.53
ORD_002850,1,credit_card,5,988.23
ORD_002851,1,credit_card,1,1653.97
ORD_002852,1,voucher,4,900.64
ORD_002853,1,credit_card,4,518.07
ORD_002854,1,credit_card,3,1517.39
ORD_002855,1,debit_card,6,14.78
ORD_002856,1,boleto,6,490.1
ORD_002857,1,credit_card,3,780.35
ORD_002858,1,credit_card,5,1307.89
ORD_002859,1,boleto,10,960.82
ORD_002860,1,credit_card,10,558.61
ORD_002861,1,voucher,6,291.2
ORD_002862,1,voucher,10,840.76
ORD_002863,1,credit_card,2,1092.14
ORD_002864,1,credit_card,3,406.59
ORD_002865,1,credit_card,1,988.92
ORD_002866,1,boleto,2,1146.27
ORD_002867,1,credit_card,1,1058.14
ORD_002868,1,boleto,2,554.35
ORD_002869,1,boleto,2,1065.52
ORD_002870,1,boleto,12,445.42
ORD_002871,1,boleto,10,262.55
ORD_002872,1,voucher,1,455.66
ORD_002873,1,credit_card,2,764.27
ORD_002874,1,credit_card,1,792.53
ORD_002875,1,boleto,1,743.52
ORD_002876,1,voucher,1,426.31
ORD_002877,1,credit_card,5,262.94
ORD_002878,1,debit_card,3,1530.4
ORD_002879,1,debit_card,1,363.91
ORD_002880,1,debit_card,1,137.71
ORD_002881,1,boleto,6,634.06
ORD_002882,1,credit_card,3,1413.82
ORD_002883,1,voucher,5,588.39
ORD_002884,1,boleto,6,1229.21
ORD_002885,1,boleto,10,438.3
ORD_002886,1,credit_card,4,964.75
ORD_002887,1,credit_card,6,296.72
ORD_002888,1,voucher,1,1134.19
ORD_002889,1,credit_card,3,1183.98
ORD_002890,1,boleto,1,449.78
ORD_002891,1,debit_card,1,1110.58
ORD_002892,1,credit_card,1,1562.45
ORD_002893,1,credit_card,10,423.98
ORD_002894,1,credit_card,5,774.3
ORD_002895,1,voucher,1,930.13
ORD_002896,1,boleto,4,697.64
ORD_002897,1,boleto,2,603.08
ORD_002898,1,debit_card,5,845.98
ORD_002899,1,credit_card,10,2117.32
ORD_002900,1,voucher,3,1363.27
ORD_002901,1,voucher,3,292.24
ORD_002902,1,debit_card,6,1101.42
ORD_002903,1,credit_card,10,997.97
ORD_002904,1,voucher,1,654.66
ORD_002905,1,voucher,6,723.04
ORD_002906,1,credit_card,2,330.76
ORD_002907,1,credit_card,2,92.98
ORD_002908,1,debit_card,10,49.06
ORD_002909,1,debit_card,5,743.95
ORD_002910,1,boleto,1,557.54
ORD_002911,1,voucher,3,429.04
ORD_002912,1,credit_card,3,620.45
ORD_002913,1,debit_card,2,1020.13
ORD_002914,1,voucher,4,1620.75
ORD_002915,1,boleto,2,1341.48
ORD_002916,1,credit_card,1,1083.89
ORD_002917,1,credit_card,1,1393.94
ORD_002918,1,voucher,1,481.9
ORD_002919,1,debit_card,4,1191.9
ORD_002920,1,debit_card,2,354.13
ORD_002921,1,debit_card,3,477.61
ORD_002922,1,voucher,5,390.53
ORD_002923,1,voucher,5,234.16
ORD_002924,1,credit_card,6,886.83
ORD_002925,1,credit_card,3,811.33
ORD_002926,1,credit_card,1,1444.47
ORD_002927,1,boleto,10,241.25
ORD_002928,1,credit_card,12,209.81
ORD_002929,1,debit_card,6,335.58
ORD_002930,1,credit_card,1,1280.0
ORD_002931,1,credit_card,4,394.28
ORD_002932,1,credit_card,6,1722.52
ORD_002933,1,credit_card,4,579.45
ORD_002934,1,credit_card,3,1343.81
ORD_002935,1,boleto,2,857.52
ORD_002936,1,credit_card,4,1596.99
ORD_002937,1,credit_card,2,391.21
ORD_002938,1,debit_card,2,1091.72
ORD_002939,1,credit_card,1,192.95
ORD_002940,1,voucher,6,590.95
ORD_002941,1,credit_card,2,1132.07
ORD_002942,1,debit_card,6,696.55
ORD_002943,1,debit_card,5,451.03
ORD_002944,1,boleto,3,557.3
ORD_002945,1,credit_card,4,820.35
ORD_002946,1,voucher,1,1020.73
ORD_002947,1,credit_card,1,965.63
ORD_002948,1,credit_card,3,814.25
ORD_002949,1,credit_card,12,236.89
ORD_002950,1,voucher,2,1409.1
ORD_002951,1,credit_card,5,1364.46
ORD_002952,1,credit_card,3,1221.65
ORD_002953,1,boleto,1,1306.53
ORD_002954,1,boleto,3,1058.65
ORD_002955,1,credit_card,5,578.91
ORD_002956,1,credit_card,3,340.07
ORD_002957,1,credit_card,2,1333.9
ORD_002958,1,credit_card,6,764.21
ORD_002959,1,credit_card,5,749.96
ORD_002960,1,credit_card,4,742.66
ORD_002961,1,debit_card,2,280.45
ORD_002962,1,credit_card,12,900.47
ORD_002963,1,credit_card,2,678.93
ORD_002964,1,voucher,3,1296.82
ORD_002965,1,credit_card,5,1109.84
ORD_002966,1,credit_card,1,280.3
ORD_002967,1,boleto,1,1098.24
ORD_002968,1,voucher,12,1418.84
ORD_002969,1,credit_card,1,890.66
ORD_002970,1,credit_card,6,796.11
ORD_002971,1,boleto,6,832.15
ORD_002972,1,credit_card,2,734.76
ORD_002973,1,credit_card,6,1138.9
ORD_002974,1,voucher,2,1119.12
ORD_002975,1,credit_card,5,1161.01
ORD_002976,1,credit_card,1,938.41
ORD_002977,1,credit_card,3,1634.43
ORD_002978,1,credit_card,10,470.84
ORD_002979,1,credit_card,2,934.52
ORD_002980,1,credit_card,6,877.33
ORD_002981,1,credit_card,1,1002.45
ORD_002982,1,credit_card,5,284.53
ORD_002983,1,credit_card,10,430.31
ORD_002984,1,credit_card,2,662.41
ORD_002985,1,voucher,1,1021.17
ORD_002986,1,boleto,10,599.9
ORD_002987,1,debit_card,4,411.61
ORD_002988,1,boleto,2,1105.42
ORD_002989,1,boleto,2,524.45
ORD_002990,1,debit_card,1,1457.05
ORD_002991,1,debit_card,2,287.82
ORD_002992,1,boleto,5,1631.99
ORD_002993,1,credit_card,1,929.04
ORD_002994,1,boleto,6,726.03
ORD_002995,1,boleto,6,481.07
ORD_002996,1,credit_card,1,1365.87
ORD_002997,1,debit_card,10,992.13
ORD_002998,1,voucher,2,553.38
ORD_002999,1,debit_card,4,298.75
ORD_003000,1,voucher,1,1301.57
